property_id,category,matching_review_count,avg_match_score,max_match_score,avg_sentiment_score,eligible_review_count,review_coverage,bayesian_avg_match_score,property_category_score,scored_at_utc,category_rank,PropertyID,PropertyVersionStartDateLocal,PropertyReferenceType,ParkReference,ParkReferenceType,PropertyLeadID,BrandID,OwnerID,AllowsPets,NumberOfPetsAllowed,Bathrooms,Bedrooms,ChangeOverDay,Latitude,Longitude,ParkName,PricingArea,PropertyName,PropertyStatus,PropertyType,Rating,RatingType,Sleeps,SykesTicks,isHoneyPot,isTestProperty,Northings,Eastings,LocationLongName,LocationType,County,Country,Location,WorkingRegion,PropertyLiveDate,AvailableFromDate,AvailableToDate,DateToldWithdrawingLocal,WithdrawalReason,WithdrawalWhatReason,WithdrawalWhyReason,StopSell,CommissionRate,RevenueManagementOption,ReinstatementDate,ManagedServiceOption,hasBroadband,hasDishwasher,hasEnclosedGarden,hasGames,hasGarden,hasHotTub,hasIndoorPool,hasLivestock,hasOffRoadParking,hasOpenFire,hasPoolTable,hasSauna,hasSpaOrGym,hasSpaJacuzzi,hasSwimmingPool,hasWashingMachine,isCoastal,hasCountryside,hasFishing,isIsolated,hasNationalPark,hasNationalTrust,isNearPub,isNearShop,isNearCanal,isNearCycling,isNearLake,isNearRailway,isNearRiver,isNearWalks,isNew,hasNoAnimals,hasShortBreaksAllowed,hasSpecialOffers,isChildFriendly,hasCotAvailable,isGroundFloor,hasLastMinuteBreakAllowed,isSmokeFree,isSmoking,hasCharacter,isFamily,isFarm,isInGroup,isLogCabin,isLuxury,isRomantic,isThatched,isUnusual,meets_property_criteria,criteria_flag,evidence_quote_1,evidence_quote_2,evidence_quote_3,evidence_quote_4,evidence_quote_5
29638,Best Farm Stay,4,9.5,10,10,9,0.444444444,8.871262487,9.322757492,09:29.2,22,56473,00:32.0,SykesPropertyID,SykesPark:0,SykesParkID,35010,1,85892,0,0,1,2,Friday,53.061282,-1.5046375,,Peak District & Derbyshire,Fletchers Barn,Current,Detached,4,Ticks 1 to 5,4,4,0,0,349500,433500,"Belper Lane End, Derbyshire",Other settlement,Derbyshire,England,Belper Lane End,Peak District,17/12/2013,06/01/2014,,,Unknown,Unknown,Unknown,0,20,Partial Income Maximisation,01/10/2021,No Option Assigned,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,criteria met,located on a working farm with cows coming up to the window in the field behind,Loved seeing the cows every morning.,visit from the cows every morning was great to see them,The cows in the field behind visited us every day,
982961,Best Farm Stay,4,9.5,10,10,6,0.666666667,8.871262487,9.322757492,09:29.2,23,228427,51:56.0,SykesPropertyID,SykesPark:0,SykesParkID,98823,1,180445,0,0,2,3,Saturday,51.6268589,-3.1678524,,South Wales,Penrhiwarwydd Barn,Current,House detached,4,Ticks 1 to 5,5,4,0,0,191500,319500,"Brynawel, Caerphilly",Other settlement,Caerphilly,Wales,Brynawel,South Wales,23/08/2023,23/08/2023,,,Unknown,Unknown,Unknown,0,15,Full Income Maximisation,,No Option Assigned,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,,review evidence only - manual review recommended,"you walk out the door and are greeted by beautiful donkeys in the field, who come over to you for their carrots and apples. There is a menagerie of other animals too, not forgetting Snoopy the lamb, who we got to bottle feed.",A beautiful cottage on a working farm it was very high spec . The farm had some lovely animals sheep lama donkeys horses .,Zur Bergüßung gab es leckere Eier von den Hofhühnern Die Hofhunde sind wundervoll und haben einen immer freundlich begrüßt.,This is a particularly lovely barn on a farm up a welsh mountain. The animals were happy to greet us too.,
918961,Best Farm Stay,4,9.5,10,10,9,0.444444444,8.871262487,9.322757492,09:29.2,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no property data - manual review recommended,We loved our stay at Tanyrallt Farm,Tanyrallt farm offered us everything we were looking for and more.,It's on a working farm and amazing seeing the farmers rounding up the sheep.,It was lambing season when we stayed so we got to cuddle a a lamb.,
1162009,Best Farm Stay,4,9.5,10,10,17,0.235294118,8.871262487,9.322757492,09:29.2,25,291607,05:50.0,SykesPropertyID,SykesPark:0,SykesParkID,278979,1,624461,0,0,1,1,Friday,52.8958489,-1.663555,,Peak District & Derbyshire,The Stable,Current,Farm Stay,4,Ticks 1 to 5,2,4,0,0,333500,423500,"Sutton on the Hill, Derbyshire",Other settlement,Derbyshire,England,Sutton on the Hill,Peak District,14/10/2024,14/10/2024,,,Unknown,Unknown,Unknown,0,18,Partial Income Maximisation,,No,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,,review evidence only - manual review recommended,lovely farm,Loved the farm setting.,waking up to the animal sounds in the morning,We enjoyed being so close to the animals.,
971568,Best Farm Stay,4,9.5,10,10,15,0.266666667,8.871262487,9.322757492,09:29.2,26,94729,52:49.0,SykesPropertyID,SykesPark:0,SykesParkID,68099,1,168664,1,2,1,2,Saturday,53.1725656,-4.1771225,,North Wales,Hendre,Current,Barn conversion,3,Ticks 1 to 5,4,3,0,0,366500,254500,"Fachell, Gwynedd",Other settlement,Gwynedd,Wales,Fachell,North Wales,12/12/2017,12/12/2017,,,Unknown,Unknown,Unknown,0,18,Super Income Maximisation,,No,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,,review evidence only - manual review recommended,we loved to be on your farm with all the birds and animals,"Absolutely stunning cottages, all set on a working farm",Lovely cottage on a working farm.,It was lovely staying on the farm with all the newborn lambs and calves to look at too!,
972508,Best Farm Stay,3,9.666666667,10,10,6,0.5,8.861359602,9.316815761,09:29.2,27,95176,03:56.0,SykesPropertyID,SykesPark:0,SykesParkID,94378,402,169467,1,2,1,3,Saturday,55.6206469,-2.5368993,,Scottish Lowlands,Craggs Cottage,Current,Cottage,4,Ticks 1 to 5,5,4,0,0,636500,367500,"Old Nenthorn, Scottish Borders",Other settlement,Scottish Borders,Scotland,Old Nenthorn,Southern Scotland,11/11/2013,11/11/2013,,,Unknown,Unknown,Unknown,0,15,Super Income Maximisation,04/01/2018,No,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,,review evidence only - manual review recommended,Super cottage on a lovely working farm.,Great little cottage set on farm land,we were lucky to see a new arrival on the farm a baby calf was born whilst we had our stay there.,,
944472,Best Farm Stay,3,9.666666667,10,10,15,0.2,8.861359602,9.316815761,09:29.2,28,113777,31:09.0,SykesPropertyID,SykesPark:0,SykesParkID,118862,1,125355,0,0,2,2,Friday,53.3287878,-4.3561446,,Anglesey,Beudy Tyddyn,Current,Barn conversion,5,Ticks 1 to 5,4,5,0,0,383500,243500,"Bachau, Isle of Anglesey",Other settlement,Isle of Anglesey,Wales,Bachau,North Wales,19/03/2019,29/03/2019,,,Unknown,Unknown,Unknown,0,19,Full Income Maximisation,,No,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,,review evidence only - manual review recommended,situated on a quiet rural farm,Enjoyed watching the sheep!!,Waking up every morning to nothing but the sounds of sheep and lambs was beyond amazing.,,
1159605,Best Farm Stay,3,9.666666667,10,10,29,0.103448276,8.861359602,9.316815761,09:29.2,29,288709,18:20.0,SykesPropertyID,SykesPark:0,SykesParkID,276660,1,614843,1,2,4,5,Friday,52.904362,0.4895141,,HP East Anglia,Malthouse Farm,Current,Farm Stay,5,Ticks 1 to 5,9,5,1,0,337500,567500,"Heacham, Norfolk",Other settlement,Norfolk,England,Heacham,East Anglia,15/07/2024,20/07/2024,,,Unknown,Unknown,Unknown,0,18,Super Income Maximisation,,No,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,,review evidence only - manual review recommended,celebrating a 50th Birthday at Malthouse Farm,We hired the farm for a long weekend for a family celebration,beautifully kept farmhouse,,
1075092,Best Farm Stay,3,9.666666667,10,10,5,0.6,8.861359602,9.316815761,09:29.2,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no property data - manual review recommended,what a bonus having all the farm animals so close!,just loved being on the farm,This is a working farm and immaculate inside and out.,,
1167565,Best Farm Stay,3,9.666666667,10,10,8,0.375,8.861359602,9.316815761,09:29.2,31,298263,46:00.0,SykesPropertyID,SykesPark:0,SykesParkID,284238,400,551522,1,1,2,5,Saturday,51.959074,-5.009126,,South Wales,Llanwern Farm,Current,Farm Stay,4,Ticks 1 to 5,9,4,0,0,234500,194500,"Scleddau, Pembrokeshire",Other settlement,Pembrokeshire,Wales,Scleddau,South Wales,24/12/2024,01/02/2025,,,Unknown,Unknown,Unknown,0,16,Super Income Maximisation,,Yes,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,criteria met,We had such an amazing stay at Llanwern farm.,"The Farmhouse is lovely, we couldn't fault it, with everything we needed.",we were welcomed with home made bara brith and fresh produce from the farm,,
921602,Best Farm Stay,3,9.666666667,10,10,13,0.230769231,8.861359602,9.316815761,09:29.2,32,55279,10:58.0,SykesPropertyID,SykesPark:0,SykesParkID,31461,1,101343,0,0,3,2,Friday,52.2201552,-3.3734363,,Mid Wales,Brynhir Farm,Current,Detached,5,Ticks 1 to 5,4,5,0,0,258500,305500,"Crossway, Powys",Other settlement,Powys,Wales,Crossway,Mid Wales,25/02/2015,01/06/2015,,,Unknown,Unknown,Unknown,0,20,Full Income Maximisation,,No Option Assigned,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,criteria met,positioned on a working farm,We had a very relaxing and enjoyable holiday at Brynhir Farm.,waking up to the bleating sheep,,
3878,Best Farm Stay,3,9.666666667,10,10,18,0.166666667,8.861359602,9.316815761,09:29.2,33,58053,25:24.0,SykesPropertyID,SykesPark:0,SykesParkID,5183,1,61205,1,2,2,4,Friday,54.2288719,-0.6560702,,North Yorkshire,Boundcliffe Farm,Current,Semi detached,4,Ticks 1 to 5,10,4,0,0,482500,487500,"Allerston, North Yorkshire",Other settlement,North Yorkshire,England,Allerston,North York Moors & Coast,12/04/2010,12/04/2010,,,Unknown,Unknown,Unknown,0,20,Super Income Maximisation,,No Option Assigned,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,criteria met,Situated on a beef farm,Beautiful farm house,The children loved looking around the farm,,
1124061,Best Farm Stay,3,9.666666667,10,10,7,0.428571429,8.861359602,9.316815761,09:29.2,34,217099,52:15.0,SykesPropertyID,SykesPark:0,SykesParkID,242383,1,470870,1,1,1,1,Friday,54.2091428,-3.0942392,,Cumbria West of M6,Cherry,Current,Hut/Pod/Yurt,4,Ticks 1 to 5,4,4,0,0,478500,328500,"Ulverston, Cumbria",Town,Cumbria,England,Ulverston,Cumbria & The Lake District,20/01/2023,03/03/2023,,,Unknown,Unknown,Unknown,0,14,Super Income Maximisation,,No,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,,review evidence only - manual review recommended,only the farm animals to listen to,The farm was absolutely wonderful and conveniently located near the city center.,"Lodge based on a working farm so it is lovely to see how hands on the owners are, all while watching the cows and animals they have explore their fields.",,
1056875,Best Farm Stay,7,9.428571429,10,9.714285714,26,0.269230769,8.952804401,9.314539784,09:29.2,35,147011,12:46.0,SykesPropertyID,SykesPark:0,SykesParkID,177066,1,291615,0,0,2,2,Friday,55.144047,-2.252209,,Northumberland,Granary Cottage,Current,Cottage,5,Ticks 1 to 5,4,5,0,0,583500,383500,"Bellingham, Northumberland",Other settlement,Northumberland,England,Bellingham,Northumberland,21/05/2021,22/05/2021,,,Unknown,Unknown,Unknown,0,16.5,Super Income Maximisation,,No,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,,review evidence only - manual review recommended,showing us around the farm during lambing,Very friendly owners on a lovely farm/village. We all loved watching the sheep being shiered.,The owners (hard working farmers) live across the road and are always accessible and communicative providing little treats and good local advice,The kids loved the lambs.,let our kids say hello to all the pet lambs on the farm
1027477,Best Farm Stay,2,10,10,10,24,0.083333333,8.849806235,9.309883741,09:29.2,36,163136,29:49.0,SykesPropertyID,SykesPark:0,SykesParkID,148058,1,236852,1,2,1,1,Friday,54.5623174,-1.7807693,,The North East,Badgers Sett,Current,Lodge,5,Ticks 1 to 5,2,5,0,0,516500,413500,"Winston, Durham",Other settlement,Durham,England,Winston,Yorkshire Dales,01/10/2021,10/12/2021,,,Unknown,Unknown,Unknown,0,18,Super Income Maximisation,,No,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,,review evidence only - manual review recommended,perfectly situated on a rural working farm,The farm setting is beautiful,,,
965922,Best Farm Stay,2,10,10,10,5,0.4,8.849806235,9.309883741,09:29.2,37,92977,02:44.0,SykesPropertyID,SykesPark:0,SykesParkID,89893,1,158763,1,2,1,2,Friday,50.8637298,-3.7044073,,Devon,Salters,Current,Barn conversion,4,Ticks 1 to 5,4,4,0,0,109500,280500,"Black Dog, Devon",Other settlement,Devon,England,Black Dog,Devon,08/09/2017,06/10/2017,,,Unknown,Unknown,Unknown,0,22,Partial Plus Income Maximisation,,No Option Assigned,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,,review evidence only - manual review recommended,professionally converted barn on a working farm,"The farm is down a single track road but we had no trouble getting down it, and all you can hear are the cows and birds.",,,
972754,Best Farm Stay,2,10,10,10,23,0.086956522,8.849806235,9.309883741,09:29.2,38,95867,34:21.0,SykesPropertyID,SykesPark:0,SykesParkID,96141,1,169626,1,1,1,1,Friday,53.9414524,-2.3839273,,North West & Lancashire,Saetr Cottage,Current,Semi detached,5,Ticks 1 to 5,2,5,0,0,449500,375500,"Bay Gate, Lancashire",Other settlement,Lancashire,England,Bay Gate,Cumbria & The Lake District,21/12/2017,21/12/2017,,,Unknown,Unknown,Unknown,0,20,Super Income Maximisation,,No Option Assigned,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,,review evidence only - manual review recommended,located in the middle of fields full of sheep and their lambs,it's situated in a farm,,,
968501,Best Farm Stay,2,10,10,10,24,0.083333333,8.849806235,9.309883741,09:29.2,39,129937,20:34.0,SykesPropertyID,SykesPark:0,SykesParkID,92782,1,164747,1,2,4,6,Friday,53.8820291,-2.5933253,,North West & Lancashire,Cuthbert Hill Farm,Current,Farm Stay,4,Ticks 1 to 5,12,4,0,0,441500,361500,"Hesketh Lane, Lancashire",Other settlement,Lancashire,England,Hesketh Lane,Cumbria & The Lake District,21/07/2020,01/12/2020,,,Unknown,Unknown,Unknown,0,15,Super Income Maximisation,24/03/2023,No Option Assigned,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,,review evidence only - manual review recommended,We had an amazing time at Cuthbert Hill Farm,We had a wonderful stay at Cuthbert Hill Farm,,,
931725,Best Farm Stay,2,10,10,10,15,0.133333333,8.849806235,9.309883741,09:29.2,40,62819,14:36.0,SykesPropertyID,SykesPark:0,SykesParkID,49096,1,97282,0,0,2,3,Friday,52.394111,-3.9471158,,Mid Wales,The Farmhouse,Current,House,5,Ticks 1 to 5,6,5,0,0,278500,267500,"Nantyronen Station, Ceredigion",Other settlement,Ceredigion,Wales,Nantyronen Station,Mid Wales,08/12/2016,23/12/2016,,,Unknown,Unknown,Unknown,0,20,Super Income Maximisation,24/11/2016,No Option Assigned,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,,review evidence only - manual review recommended,We had an excellent stay at the Farmhouse.,The warm welcome to the Farmhouse and its excellent facilities was much appreciated.,,,
974387,Best Farm Stay,2,10,10,10,6,0.333333333,8.849806235,9.309883741,09:29.2,41,96487,48:06.0,SykesPropertyID,SykesPark:0,SykesParkID,66387,1,171326,1,1,1,2,Saturday,54.2360716,-0.9140657,,North Yorkshire,Meadow Cottage,Current,Cottage,3,Ticks 1 to 5,4,3,0,0,484500,470500,"Great Edstone, North Yorkshire",Other settlement,North Yorkshire,England,Great Edstone,North York Moors & Coast,27/04/2018,27/04/2018,,,Unknown,Unknown,Unknown,0,20,Full Income Maximisation,,No Option Assigned,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,,review evidence only - manual review recommended,"comfortable, cosy, clean cottage on a working farm",We stayed during lambing season,,,
959671,Best Farm Stay,2,10,10,10,5,0.4,8.849806235,9.309883741,09:29.2,42,88747,59:26.0,SykesPropertyID,SykesPark:0,SykesParkID,62202,302,141858,1,1,1,1,Friday,50.1460707,-5.305225,,Cornwall,Courtyard,Current,Barn conversion,4,Ticks 1 to 5,2,4,0,0,32500,163500,"Nancegollan, Cornwall",Other settlement,Cornwall,England,Nancegollan,Cornwall,16/12/2014,16/12/2014,,,Unknown,Unknown,Unknown,0,20,Super Income Maximisation,,No,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,,review evidence only - manual review recommended,This was our 3rd stay at the farm,"It was lovely to see the Alpacas, goats and calves out of all the windows",,,
963864,Best Farm Stay,2,10,10,10,11,0.181818182,8.849806235,9.309883741,09:29.2,43,92113,52:01.0,SykesPropertyID,SykesPark:0,SykesParkID,78230,1,156692,0,0,1,2,Saturday,53.1411399,-2.1314763,,Peak District & Derbyshire,The Granary,Current,Cottage,4,Ticks 1 to 5,4,4,0,0,360500,390500,"Newtown, Staffordshire",Other settlement,Staffordshire,England,Newtown,Peak District,08/08/2017,08/08/2017,,,Unknown,Unknown,Unknown,0,20,Full Income Maximisation,,No Option Assigned,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,,review evidence only - manual review recommended,supervise our grandchildren bottle feeding new-born lambs and allowing them to collect newly laid eggs from under the hens,my children loved feeding the lambs and seeing the new born chickens,,,
986384,Best Farm Stay,2,10,10,10,10,0.2,8.849806235,9.309883741,09:29.2,44,107779,39:57.0,SykesPropertyID,SykesPark:0,SykesParkID,105362,1,184906,1,1,2,3,Saturday,52.5092901,-3.4112384,,Mid Wales,7evern @ Porth Farm,Current,House,4,Ticks 1 to 5,6,4,0,0,289500,304500,"Little London, Powys",Other settlement,Powys,Wales,Little London,Mid Wales,09/03/2019,21/04/2019,,,Unknown,Unknown,Unknown,0,18,Full Income Maximisation,,No Option Assigned,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,,review evidence only - manual review recommended,overlooking the farm,This was the second time staying on the farm. Lovely friendly people and animals.,,,
1119509,Best Farm Stay,2,10,10,10,11,0.181818182,8.849806235,9.309883741,09:29.2,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no property data - manual review recommended,We enjoyed being able to share the owners sheep farm set in this lovely countryside location,Good to see sheep just outside the door,,,
1172799,Best Farm Stay,2,10,10,10,9,0.222222222,8.849806235,9.309883741,09:29.2,46,304850,16:28.0,SykesPropertyID,SykesPark:0,SykesParkID,289360,382,187061,1,3,8,10,Friday,50.7969592,-2.6607297,,Dorset,Stapleford Farm,Current,House,5,Ticks 1 to 5,20,5,0,0,100500,353500,"Hooke, Dorset",Other settlement,Dorset,England,Hooke,Dorset,17/04/2025,17/04/2025,,,Unknown,Unknown,Unknown,0,15,Super Income Maximisation,,No,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,,review evidence only - manual review recommended,the sheep and lambs were a bonus,Bridget the owner was very helpful and even invited the little ones to hold the baby lamb.,,,
1045600,Best Farm Stay,2,10,10,10,8,0.25,8.849806235,9.309883741,09:29.2,47,156809,47:33.0,SykesPropertyID,SykesPark:0,SykesParkID,165784,1,262105,1,4,2,3,Friday,53.7316888,-2.111026,,West & South Yorkshire,Rake Hey Farm,Current,Farm Stay,4,Ticks 1 to 5,6,4,0,0,425500,392500,"Lydgate, Calderdale",Other settlement,Calderdale,England,Lydgate,Yorkshire Dales,01/04/2022,01/04/2022,,,Unknown,Unknown,Unknown,0,20,Super Income Maximisation,,No,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,,review evidence only - manual review recommended,We thoroughly enjoyed our stay at Rake Hey Farm.,Such a privilege to stay at Rake Hey Farm.,,,
1149336,Best Farm Stay,2,10,10,10,16,0.125,8.849806235,9.309883741,09:29.2,48,276222,22:52.0,SykesPropertyID,SykesPark:0,SykesParkID,266592,389,586539,0,0,1,1,Saturday,52.8962706,-4.5560023,,North Wales,Ael-y-bryn,Current,Annex,4,Ticks 1 to 5,2,4,0,0,334500,228500,"Garnfadryn, Gwynedd",Other settlement,Gwynedd,Wales,Garnfadryn,North Wales,09/05/2024,11/05/2024,,,Unknown,Unknown,Unknown,0,15,Super Income Maximisation,,No,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,,review evidence only - manual review recommended,the chickens !!,They even showed us their recently hatched chicks!,,,
1159391,Best Farm Stay,2,10,10,10,29,0.068965517,8.849806235,9.309883741,09:29.2,49,288490,02:02.0,SykesPropertyID,SykesPark:0,SykesParkID,276445,1,614585,1,1,1,1,Friday,53.0809046,-3.43836,,North Wales,Cae Bach,Current,Hut/Pod/Yurt,5,Ticks 1 to 5,2,5,0,0,357500,305500,"Cyffylliog, Denbighshire",Other settlement,Denbighshire,Wales,Cyffylliog,North Wales,28/06/2024,05/07/2024,,,Unknown,Unknown,Unknown,0,16,Super Income Maximisation,,No,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,criteria met,the working farm,the pod is set on a family run farm,,,
1167301,Best Farm Stay,2,10,10,10,9,0.222222222,8.849806235,9.309883741,09:29.2,50,297985,04:26.0,SykesPropertyID,SykesPark:0,SykesParkID,284051,1,638419,1,2,1,2,Saturday,52.90561,-4.44447,,North Wales,Y Bwthyn,Current,Cottage,3,Ticks 1 to 5,4,3,0,0,337500,235500,"Llannor, Gwynedd",Other settlement,Gwynedd,Wales,Llannor,North Wales,11/12/2024,11/12/2024,,,Unknown,Unknown,Unknown,0,20,Full Income Maximisation,,No,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,,review evidence only - manual review recommended,the kids feed there farm animals,"We were absolutely delighted with the cottage, farm, staff and the on site facilities.",,,
1158114,Best Farm Stay,2,10,10,10,5,0.4,8.849806235,9.309883741,09:29.2,51,286825,22:19.0,SykesPropertyID,SykesPark:0,SykesParkID,275191,1,469820,1,1,1,1,Friday,51.632185,-2.815521,,South Wales,The Snug,Current,Holiday Cabin,3,Ticks 1 to 5,3,3,0,0,191500,343500,"Llanvaches, Newport",Other settlement,Newport,Wales,Llanvaches,South Wales,13/08/2024,19/08/2024,,,Unknown,Unknown,Unknown,0,15,Super Income Maximisation,,No,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,,review evidence only - manual review recommended,We particularly enjoyed the fresh eggs you gave us.,The girls fell in love with the friendly sheep who wander in the field and enjoyed collecting eggs from the hens.,,,
1138029,Best Farm Stay,2,10,10,10,13,0.153846154,8.849806235,9.309883741,09:29.2,52,234542,17:59.0,SykesPropertyID,SykesPark:0,SykesParkID,256468,1,59870,1,3,2,2,Friday,55.1875419,-1.9059415,,Northumberland,The Granary,Current,Cottage,5,Ticks 1 to 5,4,5,0,0,588500,407500,"Longwitton, Northumberland",Other settlement,Northumberland,England,Longwitton,Northumberland,29/06/2023,29/06/2023,,,Unknown,Unknown,Unknown,0,15,Super Income Maximisation,27/08/2024,No,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,,review evidence only - manual review recommended,waking up to the horses and cattle in the field outside,collecting fresh milk and passing all the animals,,,
920332,Best Farm Stay,2,10,10,10,19,0.105263158,8.849806235,9.309883741,09:29.2,53,89992,59:05.0,SykesPropertyID,SykesPark:0,SykesParkID,30855,1,99668,1,3,7,7,Friday,53.0306328,-1.4273858,,Peak District & Derbyshire,Strelley Court Farm,Current,House,4,Ticks 1 to 5,16,4,0,0,348500,438500,"Morley Park, Derbyshire",Other settlement,Derbyshire,England,Morley Park,Peak District,01/08/2017,25/08/2017,,,Unknown,Unknown,Unknown,0,18,Super Income Maximisation,,No Option Assigned,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,,review evidence only - manual review recommended,the kids loved going to see the cows and donkeys in the field behind the house.,We really enjoyed our time at Strelly Court farm.,,,
